ProspectiveBuyerKey,ProspectAlternateKey,FirstName,LastName,Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,City,StateProvinceCode,PostalCode
1193,6379,Christa,Navarro,68,M,F,40000,2,0,Bachelors,Management,1,2,New Hartford,NY,13413
1217,53039761185,Kayla,Robinson,30,M,F,30000,0,0,High Schoo,Skilled Manual,1,2,Salt Lake City,UT,84101
1231,7617,Kara,Sharma,41,S,F,50000,0,0,Graduate D,Skilled Manual,0,0,Moline,IL,61265
1235,1857,Kate,Shen,67,M,F,50000,2,0,Graduate D,Management,0,1,Lakeland,FL,33801
1241,4660,Kristi,Suri,44,M,F,100000,0,0,Graduate D,Management,1,1,De Witt,NY,13214
1250,10107,Kristen,Yang,43,M,F,50000,0,0,Partial Co,Skilled Manual,1,1,Central Valley,NY,10917
1294,5495,Lacey,Lu,32,S,F,20000,0,0,Bachelors,Clerical,0,0,Indianapolis,IN,46204
1312,2140,Leonard,Sharma,73,S,M,40000,2,0,Bachelors,Management,0,2,Lemon Grove,AZ,85252
1321,10041,Lisa,Sun,32,M,F,30000,0,0,High Schoo,Manual,1,1,Longmont,CO,80501
1351,1854,Mindy,Anand,44,M,F,100000,0,0,Graduate D,Management,0,0,Holland,MI,49423
1354,68515313267,Mason,Bailey,40,S,M,60000,1,0,Graduate D,Professional,1,0,Greensboro,NC,27412
1388,1342,Mayra,Fernandez,34,S,F,30000,0,0,High Schoo,Skilled Manual,0,2,Destin,FL,32541
1395,3063,Meeghan,Gonzalez,59,M,F,30000,3,0,High Schoo,Skilled Manual,1,2,Huntsville,AL,35801
1398,44454476833,Maria,Green,49,S,F,50000,1,0,Partial Co,Skilled Manual,1,1,Round Rock,TX,78664
1401,16481681466,Miguel,Hall,57,S,M,50000,3,0,Graduate D,Management,1,2,Casper,WY,82601
1402,33455928564,Melissa,Henderson,32,S,F,40000,0,0,High Schoo,Skilled Manual,0,2,Hollywood,FL,33021
1427,7723,Martin,Mehta,68,S,M,50000,4,0,Bachelors,Management,0,2,Vero Beach,FL,32960
1468,3064,Meagan,Rodriguez,56,S,F,30000,1,0,High Schoo,Clerical,1,1,Farmington,CT,6032
1525,2017,Martha,Zhu,73,M,F,60000,3,0,Graduate D,Management,1,2,Orlando,FL,32804
1544,8784,Natasha,Jimenez,42,M,F,30000,1,0,Bachelors,Clerical,0,0,Newport,KY,41071
1550,2161,Nicolas,Luo,32,S,M,20000,0,0,Bachelors,Clerical,0,0,Logansport,IN,46947
1554,80113254785,Noah,Miller,44,M,M,60000,1,0,Partial Co,Skilled Manual,0,1,Clearwater,FL,33755
1607,9320,Patricia,Arun,38,S,F,30000,0,0,High Schoo,Manual,0,1,Sandpoint,ID,83864
1664,39860458970,Riley,Cook,37,M,F,40000,0,0,High Schoo,Skilled Manual,0,1,Woonsocket,RI,2895
1674,31341704100,Riley,Foster,38,S,F,80000,0,0,Bachelors,Management,0,1,Saginaw,MI,48601
1685,5200,Ross,Gonzalez,37,M,M,40000,0,0,Graduate D,Clerical,1,0,Saint Matthews,KY,40207
1687,5705,Rafael,Guo,51,S,M,50000,4,0,Graduate D,Skilled Manual,0,0,Milford,CT,6460
1722,4950,Ruben,Moreno,51,S,M,20000,2,0,Partial Co,Manual,1,1,New Castle,IN,47362
1727,6778,Renee,Munoz,64,S,F,80000,5,0,Partial Co,Professional,1,2,Saint Louis,MO,63103
1737,61595305204,Richard,Perry,33,S,M,30000,0,0,High Schoo,Manual,0,1,Parker,CO,80138
1739,4880,Roy,Prasad,51,M,M,80000,5,0,Graduate D,Professional,1,0,Detroit,MI,48226
1753,6688,Roberto,Serrano,33,S,M,20000,0,0,High Schoo,Manual,0,1,La Vergne,TN,37086
1790,3667,Sharon,Bhat,48,M,F,60000,1,0,Bachelors,Professional,1,1,Cheyenne,WY,82001
1809,1192,Summer,Fernandez,61,S,F,30000,3,0,Partial Co,Clerical,0,2,Minneapolis,MN,55402
1840,10144,Shannon,Ma,45,S,F,10000,1,0,Graduate D,Manual,0,0,Chicago,IL,60610
1862,12172964811,Stephanie,Patterson,47,M,F,90000,0,0,Partial Co,Professional,1,1,Bountiful,UT,84010
1868,9148,Shane,Prasad,38,M,M,50000,2,0,High Schoo,Skilled Manual,1,2,Holland,OH,43528
1887,8213,Sandra,She,33,M,F,20000,0,0,Partial Co,Manual,1,0,Millington,TN,38054
1901,10127,Shannon,Zhang,37,S,F,90000,0,0,High Schoo,Management,1,3,Tupelo,MS,38804
1908,77368679000,Timothy,Adams,52,S,M,60000,2,0,High Schoo,Professional,1,2,San Antonio,TX,78204
1937,7540,Tracy,Kumar,41,M,F,100000,1,0,Graduate D,Management,0,0,Detroit,MI,48226
1938,1713,Terrence,Kumar,52,S,M,50000,2,0,High Schoo,Professional,0,2,Branson,MO,65616
1949,6877,Teresa,Moreno,56,M,F,20000,1,0,Bachelors,Clerical,0,0,Memphis,TN,38103
1950,2827,Theodore,Munoz,64,S,M,10000,5,0,High Schoo,Skilled Manual,1,2,Lemon Grove,AZ,85284
1952,6231,Theresa,Ortega,42,M,F,30000,1,0,Bachelors,Clerical,1,0,Florence,KY,41042
1960,3710,Tasha,Raje,37,M,F,50000,0,0,Partial Co,Skilled Manual,1,1,San Antonio,TX,78204
1975,57293218970,Tristan,Simmons,31,S,M,30000,0,0,High Schoo,Skilled Manual,1,2,Sandy,UT,84070
2009,52285974621,Victoria,Martinez,57,M,F,50000,3,0,Graduate D,Management,1,2,Cincinnati,OH,45202
2021,8876,Whitney,Fernandez,31,M,F,20000,0,0,Bachelors,Clerical,1,0,Fort Worth,TX,76102
2024,539,Warren,Guo,32,M,M,20000,0,0,Bachelors,Clerical,1,0,Chicago,IL,60610
2026,526,Warren,Huang,41,M,M,30000,0,0,Bachelors,Clerical,1,0,Nashville,TN,37203
2031,528,Warren,Lin,35,S,M,70000,0,0,Partial Hi,Skilled Manual,1,3,Biloxi,MS,39530
2046,5947,Willie,Zhou,36,S,M,50000,0,0,High Schoo,Professional,1,2,Mentor,OH,44060
2052,1444,Yolanda,Chande,48,S,F,50000,1,0,Partial Co,Skilled Manual,1,1,Salt Lake City,UT,84101
1,21596444800,Adam,Alexander,74,M,M,40000,3,0,Partial Co,Professional,1,2,Cedar City,UT,84720
21,3309,Ashlee,Chander,60,S,F,10000,2,0,Bachelors,Clerical,1,1,Dallas,TX,75201
24,81635102629,Austin,Clark,32,M,M,40000,0,0,High Schoo,Skilled Manual,1,2,Chantilly,VA,20151
48,15732240080,Abigail,Gray,42,M,F,80000,0,0,Bachelors,Management,0,1,Merritt Island,FL,32952
57,5556,Alejandro,He,50,M,M,60000,1,0,Partial Co,Skilled Manual,1,1,Ithaca,NY,14850
101,68392822146,Adrian,Murphy,37,S,M,50000,1,0,Graduate D,Skilled Manual,1,0,Mill Valley,NE,68601
113,32331407100,Alexandria,Perry,76,M,F,50000,2,0,Graduate D,Management,0,2,Sparks,NV,89431
126,35608353018,Alexa,Ramirez,37,S,F,60000,0,0,Partial Co,Skilled Manual,1,2,Laredo,TX,78040
182,9965,Amy,Xu,69,M,F,20000,1,0,Bachelors,Clerical,1,0,Chicago,IL,60610
183,2085,Andres,Xu,37,M,M,10000,0,0,Graduate D,Manual,1,0,Milford,CT,6460
193,8017,Alan,Zhao,36,S,M,30000,0,0,Partial Co,Clerical,0,1,W. Linn,NV,89701
203,90687225461,Brianna,Barnes,39,M,F,60000,1,0,Graduate D,Professional,1,0,Philadelphia,PA,19107
220,936,Byron,Dominguez,39,S,M,60000,1,0,Graduate D,Professional,0,0,Springdale,OH,45246
236,1953,Bianca,Li,51,S,F,30000,3,0,Partial Co,Clerical,1,2,Edina,MN,55436
247,8635,Brandi,Moreno,52,S,F,20000,2,0,Partial Co,Manual,0,1,Elgin,IL,60120
261,5120,Barb,Raje,65,M,F,20000,4,0,High Schoo,Skilled Manual,1,2,Birmingham,AL,35203
262,3693,Bridget,Raji,53,M,F,10000,1,0,Partial Co,Manual,1,0,Fort Wayne,IN,46807
282,5105,Barbara,She,35,S,F,50000,0,0,Partial Co,Skilled Manual,0,2,Minneapolis,MN,55402
334,23045073700,Caleb,Chen,69,S,M,60000,3,0,Graduate D,Management,1,2,Columbus,OH,43215
340,50989378700,Chloe,Davis,53,M,F,30000,2,0,High Schoo,Skilled Manual,1,2,Chicago,IL,60610
404,8299,Carrie,Martin,66,S,F,40000,4,0,High Schoo,Professional,1,2,Ferguson,MO,63135
441,6995,Candace,Rodriguez,61,S,F,30000,3,0,Partial Co,Clerical,0,2,La Marque,TX,77568
450,3040,Carmen,Sanchez,41,S,F,70000,0,0,Bachelors,Professional,0,1,Chandler,AZ,85225
520,64073634100,Devin,Barnes,56,S,M,50000,2,0,Partial Hi,Skilled Manual,1,2,Duluth,MN,55802
589,5427,Dawn,Rai,34,S,F,50000,0,0,Partial Co,Skilled Manual,0,1,New York,NY,10007
603,4230,Deanna,Sanchez,49,M,F,50000,1,0,Partial Co,Skilled Manual,1,1,Novi,MI,48375
611,1730,Devon,She,48,M,M,60000,1,0,Bachelors,Professional,1,1,Monroe,MI,48161
634,1735,Devon,Xu,39,S,M,80000,0,0,Partial Hi,Professional,1,4,Las Vegas,NV,89106
651,61446625000,Eduardo,Bryant,32,S,M,40000,0,0,Partial Hi,Clerical,0,2,Burbank,OH,44214
666,24527262449,Elijah,Foster,57,M,M,50000,3,0,Graduate D,Management,1,2,Racine,WI,53182
667,1216,Evelyn,Garcia,74,S,F,30000,2,0,Partial Co,Clerical,1,2,Novato,WY,82070
693,2801,Eddie,Moreno,74,M,M,60000,2,0,Graduate D,Management,1,2,Duluth,MN,55802
740,3343,Frederick,Kapoor,48,S,M,10000,1,0,Bachelors,Manual,1,0,Wood Dale,IL,60191
804,49802780200,Grace,Robinson,69,S,F,50000,4,0,Bachelors,Management,0,2,Orlando,FL,32804
806,92767359018,Grace,Rogers,33,S,F,50000,0,0,Partial Co,Skilled Manual,1,1,Falls Church,VA,22046
817,8946,Gary,Torres,46,S,M,40000,1,0,Bachelors,Skilled Manual,0,0,Norwood,MA,2062
843,79011961200,Hunter,Martin,32,S,M,40000,0,0,High Schoo,Skilled Manual,0,2,Mesa,AZ,85201
844,54549394249,Hannah,Martin,33,M,F,30000,0,0,Partial Co,Clerical,1,1,Saugus,MA,1906
859,1109,Harold,Srini,40,S,M,30000,0,0,Bachelors,Clerical,1,0,Houston,TX,77003
879,31994832800,Isabelle,Hayes,53,M,F,30000,2,0,High Schoo,Skilled Manual,1,2,Chicago,IL,60610
890,19495980143,Ian,Parker,44,S,M,50000,0,0,Graduate D,Skilled Manual,0,0,East Haven,CT,6512
917,94327047500,Jasmine,Bennett,46,S,F,40000,1,0,Bachelors,Skilled Manual,0,0,Cedar Park,TX,78613
953,4837,Joe,Garcia,34,M,M,20000,0,0,Partial Hi,Manual,1,1,College Station,TX,77840
968,47522264122,Jennifer,Hall,49,M,F,60000,1,0,Bachelors,Professional,1,1,Ogden,UT,84401
1015,3274,Jerome,Moreno,52,S,M,30000,1,0,Graduate D,Clerical,0,0,Nashville,TN,37203
1059,643,Joy,Rubio,33,S,F,10000,0,0,High Schoo,Manual,1,2,Dallas,TX,75201
1142,1872,Kate,Chander,49,M,F,60000,1,0,Partial Co,Skilled Manual,0,1,Cheyenne,WY,82001
1150,6382,Krista,Dominguez,54,S,F,10000,2,0,Partial Co,Manual,0,1,Stamford,CT,6901
1165,36724795700,Kaylee,Howard,33,M,F,40000,0,0,High Schoo,Skilled Manual,0,2,Chantilly,VA,20151
1219,2641,Kristine,Rubio,47,S,F,50000,2,0,High Schoo,Professional,0,2,Mobile,AL,36602
1229,7618,Kara,Shan,32,S,F,20000,0,0,Bachelors,Clerical,0,0,Memphis,TN,38103
1233,10212,Kenneth,Sharma,49,M,M,50000,1,0,Partial Co,Skilled Manual,1,1,Nevada,UT,84407
1356,99607539176,Morgan,Barnes,75,M,F,40000,3,0,Partial Co,Professional,1,2,Branch,MN,55056
1377,89869988560,Megan,Cooper,32,M,F,30000,0,0,Partial Hi,Clerical,0,2,Tooele,UT,84074
1406,8236,Margaret,Hu,38,S,F,20000,0,0,Partial Hi,Manual,0,2,Lewiston,ID,83501
1439,515,Marshall,Nath,75,S,M,30000,4,0,High Schoo,Professional,1,2,Tucson,AZ,85701
1467,1550,Marco,Rodriguez,41,M,M,40000,0,0,Graduate D,Clerical,0,0,Joliet,IL,60433
1493,3052,Meagan,Srini,57,M,F,20000,2,0,High Schoo,Manual,1,2,Chicago,IL,60610
1496,2489,Mallory,Suarez,33,M,F,50000,0,0,Partial Co,Skilled Manual,0,2,Medford,MN,55049
1515,8219,Margaret,Yang,53,M,F,10000,2,0,Partial Co,Manual,1,0,Indianapolis,IN,46204
1547,25485347500,Noah,Kumar,44,M,M,70000,4,0,Graduate D,Professional,1,0,Englewood,CO,80110
1555,8785,Natasha,Moreno,40,M,F,90000,2,0,Bachelors,Professional,1,0,Detroit,MI,48226
1576,50301440400,Nicole,Smith,36,S,F,60000,0,0,Partial Co,Skilled Manual,1,2,Minneapolis,MN,55402
1592,51961303900,Olivia,Martin,44,S,F,50000,0,0,Graduate D,Skilled Manual,0,0,Carol Stream,IL,60188
1602,59579850435,Oscar,Wood,39,S,M,60000,0,0,Graduate D,Professional,0,0,Gaffney,SC,29340
1631,5153,Pedro,Sanchez,74,S,M,60000,2,0,Graduate D,Management,1,2,Miami,FL,33127
1643,3773,Priscilla,Xie,64,S,F,60000,4,0,Bachelors,Management,1,2,Phoenix,AZ,85004
1670,40357794200,Rebecca,Edwards,38,M,F,60000,1,0,Graduate D,Skilled Manual,1,0,Missoula,MT,59801
1752,6141,Robin,Serrano,41,M,F,60000,2,0,Graduate D,Professional,0,0,Smithfield,NC,27577
1761,6123,Rodney,Suarez,39,M,M,80000,0,0,Partial Hi,Professional,1,4,Decatur,GA,30030
1765,4918,Ruben,Suri,34,S,M,20000,0,0,Partial Hi,Manual,0,1,Wood Dale,IL,60191
1843,55442371400,Sarah,Martin,61,M,F,30000,3,0,Partial Co,Clerical,1,2,Florence,AL,35630
1852,1421,Shawna,Nara,44,M,F,50000,0,0,Graduate D,Skilled Manual,1,0,Westminster,CO,80030
1855,7907,Shaun,Nath,40,S,M,20000,0,0,Partial Co,Manual,0,1,Houston,TX,77003
1874,68839898100,Sebastian,Rivera,36,S,M,60000,0,0,Partial Co,Professional,0,2,Mesquite,TX,75149
1876,39010922908,Savannah,Rogers,46,S,F,90000,2,0,Bachelors,Management,1,1,Lake George,NY,12845
1926,7983,Terry,Goel,50,M,M,60000,1,0,Partial Co,Skilled Manual,1,1,Chandler,AZ,85225
1973,1707,Terrence,Shen,39,S,M,90000,0,0,Partial Hi,Professional,1,4,North Las Vegas,NV,89030
2007,91718824505,Victoria,Kelly,48,M,F,50000,1,0,Partial Co,Skilled Manual,1,1,Albany,NY,12210
2045,5962,Willie,Zeng,65,S,M,50000,4,0,Bachelors,Management,1,2,Nashua,NH,3064
2058,40882761478,Zoe,Stewart,53,M,F,10000,1,0,Bachelors,Clerical,1,0,Daleville,IN,47334
2059,37111264500,Zoe,Ward,34,M,F,20000,0,0,High Schoo,Manual,1,1,West Chicago,IL,60185
31,53315894603,Abigail,Davis,54,S,F,130000,3,4,Partial Co,Professional,0,3,Saint Ann,MO,63074
52,6732,Albert,Gutierrez,53,S,M,70000,2,1,Partial Co,Professional,0,0,Chandler,AZ,85225
54,47757043200,Allison,Hall,52,S,F,80000,5,4,Graduate D,Professional,0,0,Bradenton,FL,34205
129,11683574300,Amanda,Reed,42,M,F,20000,1,1,Partial Co,Manual,1,1,Humble,TX,77338
144,1069,Andy,Sanz,41,M,M,50000,2,2,Bachelors,Skilled Manual,1,1,Suwanee,GA,30024
151,7657,Alison,She,37,S,F,90000,4,4,Partial Co,Skilled Manual,0,2,Miami,FL,33127
170,2785,Alberto,Vazquez,51,M,M,110000,1,1,Bachelors,Management,1,4,Mansfield,OH,44903
177,53982541600,Anna,Wilson,68,S,F,120000,2,4,Graduate D,Management,0,3,Phoenix,AZ,85004
180,179,Alvin,Wu,45,S,M,60000,3,3,Bachelors,Professional,1,1,Clearwater,FL,33755
195,9961,Amy,Zhou,36,S,F,40000,3,3,Partial Co,Clerical,1,2,Carol Stream,IL,60188
208,63369264600,Bryan,Brooks,40,S,M,50000,1,1,Bachelors,Skilled Manual,0,1,Missoula,MT,59801
254,42939388200,Bailey,Nelson,41,S,F,80000,4,4,Graduate D,Management,1,1,Clearwater,FL,33755
288,4028,Brendan,Tang,53,M,M,70000,2,1,Partial Co,Professional,0,0,Sunrise,FL,33322
345,8972,Craig,Dominguez,40,M,M,100000,0,5,High Schoo,Management,0,4,Billings,MT,59101
443,4340,Carolyn,Romero,45,S,F,20000,2,2,High Schoo,Manual,0,2,Peoria,IL,61606
455,8976,Craig,Serrano,43,M,M,120000,0,1,Bachelors,Management,1,4,Miami,FL,33127
481,1507,Cesar,Verma,40,S,M,100000,0,5,Partial Hi,Professional,0,4,Billings,MT,59101
487,8273,Candice,Wu,53,M,F,70000,2,1,Partial Co,Professional,1,0,Tampa,FL,33602
596,3180,Dominique,Rana,47,M,F,20000,3,3,High Schoo,Manual,0,1,Baytown,TX,77520
620,4430,Darren,Subram,46,S,M,50000,4,4,Bachelors,Skilled Manual,1,3,Idaho Falls,ID,83402
628,61265028715,Devin,Washington,57,S,M,70000,4,3,High Schoo,Professional,0,1,Kansas City,MO,64106
731,346,Franklin,Deng,34,M,M,10000,2,2,High Schoo,Manual,1,0,Nashville,TN,37203
766,4703,Gerald,Alvarez,53,M,M,90000,2,1,Partial Co,Professional,1,1,Marietta,GA,30060
819,377,Gilbert,Wu,45,M,M,20000,2,2,High Schoo,Manual,1,1,Norridge,IL,60706
827,6634,Hector,Dominguez,63,S,M,50000,2,1,Partial Co,Professional,1,1,Augusta,GA,30901
866,3500,Ivan,Arun,49,S,M,80000,5,4,Partial Co,Professional,0,3,Miami,FL,33127
877,31832746900,Isabel,Griffin,51,M,F,60000,4,3,Bachelors,Professional,1,0,San Antonio,TX,78204
946,60396942496,Jeremiah,Foster,59,S,M,80000,5,2,High Schoo,Professional,0,2,Columbus,GA,31901
1116,21257483400,Jordan,Zhang,60,M,M,50000,2,1,Partial Co,Professional,1,2,Byron,GA,31008
1138,9889,Kristin,Chander,53,M,F,120000,2,4,High Schoo,Professional,1,4,La Mesa,NM,88044
1183,1254,Kaitlin,Malhotra,45,M,F,50000,3,3,Bachelors,Skilled Manual,1,3,Bluffton,SC,29910
1210,7605,Kelsey,Raji,41,M,F,30000,2,2,Partial Co,Clerical,0,2,Cedar Park,TX,78613
1242,9471,Kathryn,Tang,39,M,F,100000,0,5,High Schoo,Management,1,4,Denver,CO,80203
1260,27008520400,Logan,Butler,38,S,M,50000,1,1,Bachelors,Skilled Manual,1,0,Mill Valley,MT,59715
1264,8673,Leslie,Castro,47,M,F,100000,0,2,Partial Co,Professional,1,1,Bountiful,UT,84010
1269,70868903400,Logan,Evans,47,M,M,100000,0,2,Partial Co,Professional,1,1,Zeeland,MI,49464
1291,62290050983,Lucas,Long,37,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,Kannapolis,NC,28081
1293,10014,Laura,Lu,45,M,F,70000,5,5,Bachelors,Professional,1,4,Howell,MI,48843
1306,9436,Lindsay,Rai,38,M,F,50000,3,3,Bachelors,Skilled Manual,1,0,Bluffton,SC,29910
1337,10027,Lisa,Zhang,49,M,F,10000,1,1,High Schoo,Manual,1,0,Garland,TX,75040
1355,38179078698,Melanie,Bailey,50,S,F,100000,3,4,High Schoo,Professional,1,3,Fernley,NV,89408
1366,2914,Marvin,Castro,51,S,M,130000,0,1,Graduate D,Management,0,2,Chandler,AZ,85225
1414,6533,Mathew,Jimenez,52,M,M,130000,2,3,Bachelors,Management,1,4,Tilton,NH,3276
1453,7927,Mitchell,Raje,32,M,M,30000,4,4,Partial Co,Clerical,1,2,Kingsport,TN,37660
1462,69857238500,Mason,Reed,43,M,M,50000,2,2,Bachelors,Skilled Manual,1,1,Denver,CO,80203
1483,4366,Marie,Sara,46,M,F,20000,3,3,High Schoo,Manual,1,0,Cambridge,MA,2139
1484,788,Melody,Serrano,39,M,F,120000,0,5,Partial Hi,Professional,1,4,Reno,NV,89502
1530,85244980454,Nicholas,Clark,43,M,M,80000,5,5,Bachelors,Professional,1,4,Casper,WY,82601
1599,91242796778,Olivia,Sanders,57,S,F,90000,4,2,Partial Co,Professional,1,1,Santa Fe,NM,87501
1615,671,Paula,Gomez,63,S,F,100000,3,4,High Schoo,Management,0,4,Las Vegas,NV,89106
1691,18452252100,Richard,Hall,36,S,M,40000,3,3,Partial Co,Clerical,0,2,Westminster,CO,80030
1719,1294,Ruth,Martinez,50,M,F,70000,5,4,High Schoo,Professional,1,3,Milwaukee,WI,53202
1724,67601001858,Richard,Morgan,55,M,M,110000,3,4,Partial Co,Professional,1,4,Rio Rancho,NM,87124
1725,38961151800,Riley,Morris,58,M,F,70000,5,2,Partial Co,Professional,1,2,Scottsdale,AZ,85257
1736,9211,Raymond,Perez,45,S,M,70000,5,5,Bachelors,Professional,0,4,Madison Heights,MI,48071
1756,25790996000,Robert,Sharma,50,S,M,70000,5,4,Partial Co,Skilled Manual,1,3,Rock Springs,WY,82901
1787,77543333768,Samuel,Baker,39,S,M,50000,1,1,Graduate D,Skilled Manual,1,0,Westland,MI,48185
1856,6354,Sabrina,Navarro,33,M,F,40000,1,1,Bachelors,Skilled Manual,0,1,Loveland,CO,80537
1941,8484,Todd,Liu,57,M,M,10000,2,1,High Schoo,Manual,1,2,Houston,TX,77003
2014,8363,Vincent,Xu,44,S,M,50000,3,3,Bachelors,Skilled Manual,0,0,Raleigh,NC,27603
2035,15132331848,Wyatt,Phillips,31,S,M,30000,3,3,Partial Co,Clerical,0,2,College Station,TX,77840
14,43299796581,Andrea,Carter,33,M,F,50000,0,0,Partial Co,Skilled Manual,1,2,West Covina,CA,91791
28,39624590900,Allison,Cook,45,M,F,20000,2,2,High Schoo,Manual,0,2,Kirkland,WA,98033
42,53210049300,Alexis,Garcia,60,M,F,50000,4,0,Bachelors,Management,0,2,Colma,CA,94014
67,31580495834,Ana,Jenkins,55,M,F,60000,2,0,High Schoo,Professional,1,2,Milwaukie,OR,97222
89,53209384083,Alexis,Martin,46,M,F,40000,0,0,High Schoo,Skilled Manual,0,1,Issaquah,WA,98027
100,3002,Adrienne,Munoz,42,S,F,120000,0,1,Bachelors,Management,0,4,Issaquah,WA,98027
102,11696153879,Amanda,Murphy,32,S,F,40000,1,1,Bachelors,Skilled Manual,1,1,Portland,OR,97205
140,6722,Albert,Ruiz,64,M,M,60000,4,0,Bachelors,Management,1,2,Lake Oswego,OR,97034
156,30077423500,Alexia,Simmons,60,S,F,80000,5,2,High Schoo,Professional,0,2,Bellevue,WA,98004
174,62929312600,Angel,Watson,31,S,M,50000,0,0,Graduate D,Skilled Manual,0,0,Portland,OR,97205
239,4030,Brendan,Luo,61,S,M,90000,4,1,High Schoo,Management,0,3,Chula Vista,CA,91910
249,930,Byron,Munoz,30,M,M,10000,0,0,Bachelors,Manual,0,0,Burlingame,CA,94010
265,7167,Billy,Ramos,31,M,M,40000,0,0,High Schoo,Skilled Manual,0,2,Colma,CA,94014
296,63109514117,Bryan,Watson,60,M,M,40000,5,0,High Schoo,Professional,1,2,Imperial Beach,CA,91932
319,3842,Cassie,Bhat,47,M,F,70000,0,0,Bachelors,Professional,1,1,Bellflower,CA,90706
343,25924044251,Christian,Diaz,45,M,M,50000,3,3,Bachelors,Skilled Manual,1,2,San Gabriel,CA,91776
354,2569,Cheryl,Gomez,53,M,F,10000,1,0,Partial Co,Manual,1,0,Mill Valley,CA,94941
381,34070449500,Chris,Kelly,40,S,M,110000,3,2,Bachelors,Management,1,4,Burbank,CA,91502
387,5467,Colleen,Lal,74,M,F,60000,2,0,Graduate D,Management,1,2,Cincinnati,OH,45202
434,8318,Carrie,Ramos,47,S,F,40000,1,0,Partial Co,Clerical,1,1,Colma,CA,94014
458,5015,Christy,Sharma,65,M,F,60000,4,0,Bachelors,Management,0,2,Colma,CA,94014
501,9987,Crystal,Ye,66,M,F,70000,5,1,High Schoo,Professional,1,2,Anacortes,WA,98221
545,7445,Denise,Garcia,41,S,F,30000,1,0,Bachelors,Clerical,1,0,Chula Vista,CA,91910
576,4431,Darren,Mehta,46,M,M,10000,3,2,Partial Hi,Manual,1,1,Los Angeles,CA,90012
645,17182741200,Edward,Allen,45,S,M,90000,4,4,Partial Co,Professional,0,3,Colma,CA,94014
707,61008926033,Edward,Simmons,36,S,M,60000,1,0,Graduate D,Professional,0,0,San Gabriel,CA,91776
737,58270460400,Fernando,Henderson,42,M,M,110000,2,1,Graduate D,Management,0,3,Concord,CA,94519
756,15496286200,Fernando,Roberts,64,M,M,50000,5,0,Bachelors,Management,1,3,Marysville,WA,98270
757,1020,Francis,Rubio,47,S,M,70000,0,0,Bachelors,Professional,0,2,Concord,CA,94519
764,344,Franklin,Zeng,45,M,M,30000,1,1,Bachelors,Skilled Manual,1,2,Austin,TX,78701
801,3553,Geoffrey,Prasad,42,M,M,60000,2,2,Bachelors,Professional,0,1,Berkeley,CA,94704
821,402,Gilbert,Yuan,34,S,M,10000,0,0,High Schoo,Manual,0,2,Chicago,IL,60610
829,9283,Holly,Gonzalez,72,M,F,120000,2,4,Graduate D,Management,1,3,Colma,CA,94014
850,9273,Holly,Prasad,56,S,F,30000,1,0,High Schoo,Clerical,0,1,Lynnwood,WA,98036
887,3501,Ivan,Madan,50,M,M,20000,2,0,Partial Co,Manual,1,1,Downey,CA,90241
907,28966565100,Jordyn,Alexander,41,S,F,30000,0,0,Bachelors,Clerical,1,0,Houston,TX,77003
912,5535,Jon,Anand,62,S,M,90000,4,1,Partial Hi,Skilled Manual,1,4,Chula Vista,CA,91910
1016,8585,Jesus,Moreno,30,S,M,40000,0,0,High Schoo,Skilled Manual,0,2,Duvall,WA,98019
1157,32129694223,Kelly,Gonzales,50,M,F,50000,1,0,Partial Co,Skilled Manual,1,1,Concord,CA,94519
1158,9358,Kristina,Gonzalez,52,S,F,40000,2,0,Partial Co,Clerical,0,1,Portland,OR,97205
1223,8680,Kathleen,Ruiz,37,M,F,10000,0,0,Partial Hi,Manual,1,2,Colma,CA,94014
1270,89562725400,Lauren,Flores,51,M,F,40000,2,0,Partial Co,Clerical,1,1,Sedro Woolley,WA,98284
1309,27068290710,Logan,Russell,41,S,M,110000,1,0,Graduate D,Management,0,0,Colma,CA,94014
1338,8095,Leah,Zhao,42,S,F,70000,5,5,Bachelors,Professional,0,3,Colma,CA,94014
1343,29903632402,Marissa,Alexander,46,M,F,60000,3,3,Bachelors,Professional,0,2,Concord,CA,94519
1408,31037396800,Mya,Hughes,77,S,F,50000,2,0,Graduate D,Management,0,2,Colma,CA,94014
1435,6299,Melinda,Munoz,47,M,F,100000,0,2,Partial Co,Professional,1,1,Colma,CA,94014
1477,3021,Mallory,Ruiz,47,M,F,80000,4,3,Partial Co,Professional,1,2,Renton,WA,98055
1512,51570768952,Megan,White,48,M,F,100000,3,2,Partial Co,Professional,0,4,Cedar City,UT,84720
1542,2873,Neil,Hernandez,37,M,M,100000,0,5,High Schoo,Management,1,2,Lynnwood,WA,98036
1579,94798601269,Nicole,Torres,50,S,F,40000,2,0,Partial Co,Clerical,1,1,Woodburn,OR,97071
1612,1596,Preston,Fernandez,41,M,M,50000,0,0,Graduate D,Skilled Manual,1,0,Beaverton,OR,97005
1625,33120931400,Paige,Patterson,54,M,F,60000,2,0,High Schoo,Professional,1,2,Monroe,WA,98272
1634,9051,Philip,Serrano,34,M,M,50000,0,0,High Schoo,Skilled Manual,1,2,San Diego,CA,92102
